year,spl_adjusted,spp_adjusted,price_diff,price_diff_adjusted,percent_increase,percent_increase_adjusted,days_between_sales
2016,243880,244727,1576,-847,1,0,159
2016,140000,111845,28155,28155,25,25,50
2016,439000,301796,140192,137204,47,45,253
2016,235424,254426,-16483,-19002,-7,-7,85
2016,281000,180276,100724,100724,56,56,33
2016,194500,270035,-72861,-75535,-27,-28,159
2016,450000,185000,265000,265000,143,143,13
2016,382500,319665,66000,62835,21,20,347
2016,247750,136350,112750,111400,84,82,190
2016,494700,36299,458760,458401,1276,1263,299
2016,7000,4000,3000,3000,75,75,2
2016,420000,196950,225000,223050,115,113,309
2016,277000,249470,30000,27530,12,11,325
2016,275000,377357,-98621,-102357,-26,-27,318
2016,149900,141000,8900,8900,6,6,32
2016,316000,217745,100411,98255,47,45,81
2016,245000,139380,107000,105620,78,76,144
2016,650000,161600,490000,488400,306,302,342
2016,210000,111100,100000,98900,91,89,115
2016,765000,227250,540000,537750,240,237,354
2016,665000,569287,101350,95714,18,17,185
2016,189000,181800,9000,7200,5,4,363
2016,343900,366548,-19019,-22648,-5,-6,348
2016,185000,185000,0,0,0,0,15
2016,181999,193992,-10072,-11993,-5,-6,229
2016,910000,828200,90000,81800,11,10,240
2016,140101,172621,-30811,-32520,-18,-19,81
2016,397500,155035,244000,242465,159,156,340
2016,809922,363600,449922,446322,125,123,275
2016,290000,35152,255196,254848,733,725,189
2016,125000,248656,-123656,-123656,-50,-50,31
2016,774900,328250,449900,446650,138,136,239
2016,232400,3000,229400,229400,7647,7647,13
2016,400000,3030,397000,396970,13233,13101,111
2016,375000,171599,205100,203401,121,119,307
2016,630000,303505,329500,326495,110,108,213
2016,181650,254983,-70808,-73333,-28,-29,121
2016,370000,303000,70000,67000,23,22,154
2016,197000,137445,59555,59555,43,43,14
2016,460000,173720,288000,286280,167,165,150
2016,609000,361075,251500,247925,70,69,176
2016,164000,10,163990,163990,1639900,1623662,187
2016,240000,185492,56345,54508,31,29,170
2016,329900,245430,86900,84470,36,34,281
2016,9609,9155,545,454,6,5,237
2016,299000,197960,103000,101040,53,51,124
2016,289900,201748,90150,88153,45,44,120
2016,232000,169309,64367,62691,38,37,92
2016,479000,287850,194000,191150,68,66,120
2016,410000,301504,111481,108496,37,36,225
2016,150000,153000,-3000,-3000,-2,-2,43
2016,367000,240381,128999,126619,54,53,165
2016,186000,227360,-41360,-41360,-18,-18,29
2016,245000,217150,30000,27850,14,13,339
2016,211000,256952,-45952,-45952,-18,-18,28
2016,350000,167660,184000,182340,111,109,271
2016,599000,353500,249000,245500,71,69,150
2016,515000,389860,129000,125140,33,32,275
2016,484900,303000,184900,181900,62,60,133
2016,335000,242400,95000,92600,40,38,318
2016,490000,257550,235000,232450,92,90,157
2016,255000,318131,-59981,-63131,-19,-20,149
2016,214744,216891,0,-2147,0,-1,297
2016,476819,412494,68409,64325,17,16,64
2016,223000,126250,98000,96750,78,77,328
2016,480945,570650,-84055,-89705,-15,-16,92
2016,377000,202000,177000,175000,89,87,184
2016,625000,269436,355564,355564,132,132,7
2016,225000,225000,0,0,0,0,1
2016,207000,176615,32134,30385,18,17,84
2016,167475,183740,-14446,-16265,-8,-9,86
2016,600000,330270,273000,269730,83,82,265
2016,483000,156550,328000,326450,212,209,222
2016,712000,673670,45000,38330,7,6,196
2016,230000,119180,112000,110820,95,93,194
2016,314242,388767,-70676,-74525,-18,-19,351
2016,289350,267650,24350,21700,9,8,156
2016,325000,179810,146970,145190,83,81,197
2016,540000,393900,150000,146100,38,37,148
2016,282000,292900,-8000,-10900,-3,-4,92
2016,570000,348450,225000,221550,65,64,256
2016,116000,161600,-44000,-45600,-28,-28,147
2016,100000,333300,-230000,-233300,-70,-70,200
2016,425000,425000,0,0,0,0,48
2016,341000,124205,218025,216795,177,175,149
2016,401000,358550,46000,42450,13,12,125
2016,190000,178770,13000,11230,7,6,203
2016,455000,288860,169000,166140,59,58,90
2016,605000,350000,255000,255000,73,73,40
2016,175000,93930,82000,81070,88,86,207
2016,254900,191900,64900,63000,34,33,207
2016,425000,378750,50000,46250,13,12,125
2016,260000,206000,54000,54000,26,26,17
2016,13000,236189,-220850,-223189,-94,-95,72
2016,478000,333300,148000,144700,45,43,164
2016,335000,258700,78861,76300,31,29,168
2016,420000,343400,80000,76600,24,22,161
2016,763490,434300,333490,329190,78,76,289
2016,445000,442380,7000,2620,2,1,241
2016,487700,153520,335700,334180,221,218,341
2016,299900,156550,144900,143350,93,92,191
2016,320000,212100,110000,107900,52,51,79
2016,358000,304620,56396,53380,19,18,133
2016,182129,181094,2828,1035,2,1,79
2016,394000,156550,239000,237450,154,152,281
2016,310000,313100,0,-3100,0,-1,159
2016,10000,2000,8000,8000,400,400,37
2016,507000,338350,172000,168650,51,50,204
2016,244568,227149,19668,17419,9,8,204
2016,175000,226133,-48894,-51133,-22,-23,288
2016,501000,318655,185500,182345,59,57,151
2016,369350,187000,182350,182350,98,98,15
2016,525000,355773,172750,169228,49,48,160
2016,235000,125240,111000,109760,90,88,138
2016,385000,353500,35000,31500,10,9,134
2016,260000,111100,150000,148900,136,134,325
2016,2000,2000,0,0,0,0,8
2016,610000,260704,351877,349296,136,134,259
2016,223468,126250,98468,97218,79,77,226
2016,420000,319160,104000,100840,33,32,164
2016,238617,214306,24311,24311,11,11,10
2016,230000,202000,30000,28000,15,14,55
2016,173000,192500,-19500,-19500,-10,-10,1
2016,248000,165640,84000,82360,51,50,129
2016,535000,232300,305000,302700,133,130,232
2016,219900,218651,3414,1249,2,1,174
2016,431900,267650,166900,164250,63,61,134
2016,733000,656500,83000,76500,13,12,161
2016,257403,181939,77265,75464,43,41,134
2016,264500,166650,99500,97850,60,59,147
2016,235000,188124,48739,46876,26,25,236
2016,156000,215623,-57488,-59623,-27,-28,246
2016,365000,503788,-133800,-138788,-27,-28,152
2016,210000,205882,6156,4118,3,2,315
2016,705900,404000,305900,301900,76,75,262
2016,520250,393900,130250,126350,33,32,90
2016,265000,331042,-62764,-66042,-19,-20,143
2016,229000,127000,102000,102000,80,80,4
2016,225000,165640,61000,59360,37,36,92
2016,290000,161600,130000,128400,81,79,112
2016,223302,257550,-31698,-34248,-12,-13,66
2016,310000,15000,295000,295000,1967,1967,10
2016,325000,148257,178211,176743,121,119,100
2016,200000,181800,20000,18200,11,10,64
2016,310000,296870,16069,13130,5,4,192
2016,255000,195738,61200,59262,32,30,191
2016,150000,159000,-9000,-9000,-6,-6,6
2016,175000,155965,20579,19035,13,12,65
2016,408000,328251,82999,79749,26,24,135
2016,181101,101,181001,181000,181001,179208,194
2016,680000,222200,460000,457800,209,206,292
2016,39000,39000,0,0,0,0,7
2016,463500,343400,123500,120100,36,35,158
2016,465000,550072,-79626,-85072,-15,-15,218
2016,156250,127014,30494,29236,24,23,47
2016,188000,165300,22700,22700,14,14,11
2016,289900,281122,11561,8778,4,3,197
2016,349840,108424,242490,241417,226,223,125
2016,349000,229069,122199,119931,54,52,34
2016,89101,89992,0,-891,0,-1,88
2016,606500,303000,306500,303500,102,100,298
2016,130924,232300,-99076,-101376,-43,-44,37
2016,285000,211244,75848,73756,36,35,45
2016,255000,161600,95000,93400,59,58,168
2016,265777,180583,86982,85194,49,47,349
2016,238000,151500,88000,86500,59,57,79
2016,340000,161600,180000,178400,113,110,64
2016,385000,404000,-15000,-19000,-4,-5,112
2016,425000,227250,200000,197750,89,87,205
2016,349000,85850,264000,263150,311,307,341
2016,212000,180891,32900,31109,18,17,212
2016,189000,194528,-3602,-5528,-2,-3,35
2016,145000,119220,26960,25780,23,22,173
2016,679900,116251,564800,563649,491,485,275
2016,665000,412080,257000,252920,63,61,239
2016,459000,338552,123800,120448,37,36,161
2016,289900,291289,1495,-1389,1,0,344
2016,242775,190950,53716,51825,28,27,92
2016,540350,542875,2850,-2525,1,0,236
2016,151000,140639,11753,10361,8,7,75
2016,235000,197516,39440,37484,20,19,190
2016,349000,224546,126677,124454,57,55,208
2016,15000,1000,14000,14000,1400,1400,4
2016,170050,150598,20943,19452,14,13,187
2016,515000,264620,253000,250380,97,95,266
2016,325000,239888,87487,85112,37,35,235
2016,246000,146450,101000,99550,70,68,121
2016,450000,245430,207000,204570,85,83,24
2016,301875,521805,-214764,-219930,-42,-42,71
2016,287175,339860,-49320,-52685,-15,-16,64
2016,390000,212100,180000,177900,86,84,156
2016,435000,275225,162500,159775,60,58,177
2016,165300,171700,-4700,-6400,-3,-4,79
2016,850000,512202,337798,337798,66,66,4
2016,188000,167408,22250,20593,13,12,74
2016,167000,3000,164000,164000,5467,5467,3
2016,306000,176851,130900,129149,75,73,346
2016,259900,189880,71900,70020,38,37,146
2016,319000,212100,109000,106900,52,50,90
2016,177500,156152,22894,21348,15,14,166
2016,375000,227250,150000,147750,67,65,180
2016,615000,307545,310500,307455,102,100,271
2016,315000,196950,120000,118050,62,60,82
2016,176000,119649,57536,56351,49,47,141
2016,150000,106180,44871,43820,43,41,287
2016,769000,272599,499100,496401,185,182,314
2016,420000,211091,210999,208909,101,99,27
2016,195000,181800,15000,13200,8,7,138
2016,236000,126250,111000,109750,89,87,57
2016,415500,524195,-103505,-108695,-20,-21,315
2016,311966,373700,-58034,-61734,-16,-17,76
2016,260500,272700,-9500,-12200,-4,-4,26
2016,734670,505000,234670,229670,47,45,213
2016,500000,368650,135000,131350,37,36,184
2016,201000,185116,17717,15884,10,9,156
2016,240000,166650,75000,73350,45,44,140
2016,120000,120462,-462,-462,0,0,2
2016,350000,3030,347000,346970,11567,11451,106
2016,25000,25250,0,-250,0,-1,20
2016,285000,123119,163100,161881,134,131,206
2016,245000,141602,104800,103398,75,73,229
2016,575000,132314,443996,442686,339,335,208
2016,296000,247450,51000,48550,21,20,40
2016,222900,184729,40000,38171,22,21,239
2016,120462,74005,47190,46457,64,63,98
2016,189000,233612,-42299,-44612,-18,-19,20
2016,630000,292900,340000,337100,117,115,158
2016,290000,163993,127631,126007,79,77,98
2016,148000,120392,28800,27608,24,23,139
2016,77000,116267,-38116,-39267,-33,-34,223
2016,615000,353500,265000,261500,76,74,285
2016,289000,186850,104000,102150,56,55,116
2016,215000,114938,101200,100062,89,87,220
2016,242000,172710,71000,69290,42,40,172
2016,340000,174225,167500,165775,97,95,118
2016,552500,262600,292500,289900,113,110,283
2016,425000,226240,201000,198760,90,88,172
2016,442950,151500,292950,291450,195,192,225
2016,454000,365721,91900,88279,25,24,118
2016,329000,166650,164000,162350,99,97,163
2016,132000,137914,-4549,-5914,-3,-4,213
2016,210000,209623,2452,377,1,0,300
2016,185000,172710,14000,12290,8,7,142
2016,252000,210000,42000,42000,20,20,1
2016,225750,183113,44450,42637,25,23,48
2016,300000,154530,147000,145470,96,94,179
2016,269500,250213,21764,19287,9,8,307
2016,400600,378750,25600,21850,7,6,260
2016,1300000,630240,676000,669760,108,106,22
2016,177250,173588,5381,3662,3,2,97
2016,575000,101000,475000,474000,475,469,259
2016,244000,130290,115000,113710,89,87,124
2016,323000,262600,63000,60400,24,23,223
2016,750000,264746,487875,485254,186,183,298
2015,323099,207050,114900,116049,56,56,183
2015,236340,133825,101500,102515,77,77,227
2015,191900,154530,37000,37370,24,24,142
2015,271690,287588,-15741,-15898,-6,-6,62
2015,302899,237350,64900,65549,28,28,30
2015,656500,353500,300000,303000,86,86,274
2015,411070,531376,-119115,-120306,-23,-23,323
2015,606000,383699,220100,222301,58,58,257
2015,305525,10,302490,305515,3024900,3024900,212
2015,392890,218727,172439,174163,80,80,77
2015,318151,373700,-54999,-55549,-15,-15,103
2015,333300,139380,192000,193920,139,139,189
2015,303000,346434,-43004,-43434,-13,-13,300
2015,358550,257550,100000,101000,39,39,147
2015,493890,181800,309000,312090,172,172,215
2015,339865,121200,216500,218665,180,180,215
2015,293910,283879,9932,10031,4,4,140
2015,108070,136660,-28307,-28590,-21,-21,264
2015,464600,370670,93000,93930,25,25,216
2015,959500,404000,550000,555500,138,138,227
2015,248460,156550,91000,91910,59,59,140
2015,267549,214039,52980,53510,25,25,70
2015,203010,175474,27263,27536,16,16,208
2015,404000,171700,230000,232300,135,135,193
2015,340370,332132,8156,8238,2,2,326
2015,634280,556783,76730,77497,14,14,247
2015,313100,184579,127249,128521,70,70,97
2015,266741,248965,17600,17776,7,7,149
2015,323099,191900,129900,131199,68,68,238
2015,397435,318150,78500,79285,25,25,48
2015,419150,297950,120000,121200,41,41,84
2015,156550,181800,-25000,-25250,-14,-14,154
2015,228618,383699,-153546,-155081,-40,-40,16
2015,424200,333300,90000,90900,27,27,16
2015,762550,404000,355000,358550,89,89,253
2015,444400,179035,262738,265365,148,148,176
2015,424200,368986,54667,55214,15,15,109
2015,404000,833250,-425000,-429250,-52,-52,133
2015,797900,601960,194000,195940,33,33,139
2015,227149,227250,-100,-101,0,0,134
2015,732250,361580,367000,370670,103,103,358
2015,565499,383800,179900,181699,47,47,74
2015,312090,237350,74000,74740,31,31,60
2015,165640,241939,-75544,-76299,-32,-32,256
2015,306131,276589,29250,29543,11,11,291
2015,808000,495471,309435,312529,63,63,207
2015,390870,107060,281000,283810,265,265,311
2015,181175,131300,49381,49875,38,38,70
2015,444400,429250,15000,15150,4,4,169
2015,181800,181800,0,0,0,0,1
2015,227250,181800,45000,45450,25,25,51
2015,305020,271185,33500,33835,12,12,219
2015,454399,80800,369900,373599,462,462,254
2015,252500,194425,57500,58075,30,30,250
2015,469650,277750,190000,191900,69,69,118
2015,131300,141400,-10000,-10100,-7,-7,19
2015,293910,60600,231000,233310,385,385,19
2015,268559,176750,90900,91809,52,52,125
2015,691850,604485,86500,87365,14,14,224
2015,131300,163993,-32369,-32693,-20,-20,158
2015,10,1262500,-1249990,-1262490,-100,-100,152
2015,525200,420160,104000,105040,25,25,3
2015,594890,333300,259000,261590,78,78,283
2015,630240,630240,0,0,0,0,68
2015,379962,353500,26200,26462,7,7,228
2015,183820,151500,32000,32320,21,21,130
2015,360570,220180,139000,140390,64,64,129
2015,568125,421170,145500,146955,35,35,87
2015,208060,136350,71000,71710,53,53,146
2015,338350,229270,108000,109080,48,48,92
2015,433795,365923,67200,67872,19,19,147
2015,787800,426018,358200,361782,85,85,190
2015,854904,328250,521440,526654,160,160,296
2015,807899,479750,324900,328149,68,68,259
2015,534290,262600,269000,271690,103,103,293
2015,529240,244420,282000,284820,117,117,329
2015,221657,249381,-27450,-27725,-11,-11,37
2015,236189,217196,18804,18992,9,9,132
2015,13130,2020,11000,11110,550,550,89
2015,297950,233915,63401,64035,27,27,70
2015,688820,60600,622000,628220,1037,1037,175
2015,202505,146031,55915,56474,39,39,56
2015,732200,484800,244950,247400,51,51,285
2015,338350,10,334990,338340,3349900,3349900,106
2015,372690,358550,14000,14140,4,4,188
2015,404000,303089,99912,100911,33,33,103
2015,581760,323200,256000,258560,80,80,281
2015,218413,181919,36132,36493,20,20,62
2015,222099,143926,77399,78173,54,54,179
2015,353500,308971,44088,44529,14,14,60
2015,274720,151712,121790,123008,81,81,153
2015,525099,525099,0,0,0,0,243
2015,184830,166650,18000,18180,11,11,4
2015,186850,110250,75842,76600,69,69,119
2015,10,197757,-195789,-197747,-100,-100,53
2015,243410,250086,-6610,-6676,-3,-3,135
2015,448440,219170,227000,229270,105,105,157
2015,351480,210080,140000,141400,67,67,210
2015,297950,178770,118000,119180,67,67,80
2015,984750,375720,603000,609030,162,162,266
2015,179780,151096,28400,28684,19,19,243
2015,515100,303000,210000,212100,70,70,256
2015,161499,132315,28895,29184,22,22,274
2015,479750,116150,360000,363600,313,313,322
2015,8989,8989,0,0,0,0,1
2015,525200,247450,275000,277750,112,112,160
2015,388850,308050,80000,80800,26,26,193
2015,362489,318150,43900,44339,14,14,5
2015,464600,202000,260000,262600,130,130,215
2015,274619,161600,111900,113019,70,70,133
2015,293910,44898,246547,249012,555,555,278
2015,250985,250985,0,0,0,0,5
2015,260580,227250,33000,33330,15,15,31
2015,303000,252500,50000,50500,20,20,125
2015,247450,274763,-27043,-27313,-10,-10,310
2015,232300,145440,86000,86860,60,60,204
2015,289870,159075,129500,130795,82,82,149
2015,416625,829715,-409000,-413090,-50,-50,168
2015,252500,171700,80000,80800,47,47,120
2015,161600,10,159990,161590,1599900,1599900,168
2015,479750,323353,154849,156397,48,48,61
2015,232300,117308,113853,114992,98,98,29
2015,404000,101000,300000,303000,300,300,312
2015,187860,127260,60000,60600,48,48,117
2015,126250,161600,-35000,-35350,-22,-22,63
2015,333199,169680,161900,163519,96,96,124
2015,403950,267650,134950,136300,51,51,157
2015,237249,146955,89400,90294,61,61,104
2015,233310,117968,114200,115342,98,98,80
2015,260580,141400,118000,119180,84,84,179
2015,859981,308050,546466,551931,179,179,205
2015,474599,121200,349900,353399,292,292,360
2015,232300,146450,85000,85850,59,59,274
2015,200485,128270,71500,72215,56,56,316
2015,545400,242400,300000,303000,125,125,339
2015,220180,111100,108000,109080,98,98,136
2015,242400,231709,10585,10691,5,5,239
2015,378843,253510,124092,125333,49,49,112
2015,225758,454197,-226177,-228439,-50,-50,59
2015,338350,95950,240000,242400,253,253,211
2015,688820,505000,182000,183820,36,36,197
2015,686699,382790,300900,303909,79,79,331
2015,383800,237350,145000,146450,62,62,142
2015,287850,320885,-32708,-33035,-10,-10,31
2015,252500,136350,115000,116150,85,85,251
2015,427230,301990,124000,125240,41,41,168
2015,257057,472175,-212988,-215118,-46,-46,62
2015,383800,244925,137500,138875,57,57,180
2015,883750,222200,655000,661550,298,298,190
2015,429250,372690,56000,56560,15,15,26
2015,503990,116150,384000,387840,334,334,273
2015,151500,297950,-145000,-146450,-49,-49,162
2015,434300,383800,50000,50500,13,13,14
2015,249470,101000,147000,148470,147,147,26
2015,348450,502745,-152767,-154295,-31,-31,98
2015,439350,408040,31000,31310,8,8,203
2015,338350,240380,97000,97970,41,41,182
2015,959500,454500,500000,505000,111,111,284
2015,365620,172351,191355,193269,112,112,11
2015,584790,460560,123000,124230,27,27,34
2015,270175,202000,67500,68175,34,34,102
2015,539914,520150,19568,19764,4,4,199
2015,399960,353500,46000,46460,13,13,196
2015,358045,358045,0,0,0,0,1
2015,176750,154621,21910,22129,14,14,238
2015,807412,242400,559418,565012,233,233,316
2015,521534,10,516360,521524,5163600,5163600,280
2015,267650,156550,110000,111100,71,71,77
2015,171890,305371,-132160,-133482,-44,-44,148
2015,232300,133839,97486,98461,74,74,356
2015,131300,151689,-20187,-20389,-13,-13,194
2015,665590,195435,465500,470155,241,241,323
2015,287850,2579,282447,285271,11063,11063,331
2015,454500,256035,196500,198465,78,78,167
2015,419150,137360,279000,281790,205,205,259
